1.5;2;1
1;1;1
1.25;8;1
2;2;1
3;1;1
3;1;1
1;1;1
1.666667;6;1
2;4;1
2;2;1
3.2;5;1
1;1;1
2;2;1
1.5;2;1
1;1;1
1;1;1
1;3;1
2;1;1
1.5;6;1
1.333333;3;1
1.4;5;1
1.5;2;1
2;1;1
1;1;1
1;4;1
1;1;1
1;1;1
1;2;1
1;1;1
1;2;1
1;1;1
1.375;8;2
2;1;2
3.5;2;2
1.333333;3;2
1.25;4;2
6.5;2;2
5.333333;3;2
3.5;2;2
1.375;8;3
2;1;3
3.5;2;3
1.333333;3;3
1.25;4;3
6.5;2;3
5.333333;3;3
3.5;2;3
2.333333;6;3
1.5;2;3
1;1;3
